mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	3/2	1	1	0					𝅗𝅥=108	216.0	𝅗𝅥	108.0	0.0	
1	1	0	0	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	0	Wohl						
1	1	2	2	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	1	dem,						
1	1	4	4	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	2	wohl						
1	1	0	0	4.0	0	0	Chord	3/2	3	1	1	1	1	3							
1	1	4	4	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	4	6						
2	2	6	6	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	5	dem,						
2	2	8	8	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	6	der						
2	2	10	10	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	7	nicht						
2	2	6	6	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	8							
2	2	8	8	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	9	5       6						
3	3	12	12	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	10	wan-						
3	3	14	14	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	11	delt						
3	3	16	16	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	12	im						
3	3	12	12	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	13							
3	3	14	14	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	14	5      6						
4	4	18	18	4.0	0	0	Chord	3/2	2	1	1	1	1	15	Rath						
4	4	22	22	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	16	der						
4	4	18	18	4.0	0	0	Chord	3/2	3	1	1	1	1	17							
4	4	22	22	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	18							
5	5	24	24	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	19	Gott-						
5	5	26	26	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	20	lo-						
5	5	24	24	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	21	6						
5	5	26	26	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	22							
6	6	30	30	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	23	Wohl						
6	6	32	32	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	24	dem,						
6	6	34	34	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	25	wohl						
6	6	30	30	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	26	sen,						
6	6	30	30	4.0	0	0	Chord	3/2	3	1	1	1	1	27							
6	6	34	34	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	28	6						
7	7	36	36	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	29	dem,						
7	7	38	38	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	30	der						
7	7	40	40	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	31	nicht						
7	7	36	36	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	32							
7	7	38	38	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	33	5        6						
8	8	42	42	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	34	wan-						
8	8	44	44	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	35	delt						
8	8	46	46	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	36	im						
8	8	42	42	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	37							
8	8	44	44	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	38	5      6						
9	9	48	48	4.0	0	0	Chord	3/2	1	1	1	1	1	39	Rath						
9	9	52	52	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	40	der						
9	9	48	48	4.0	0	0	Chord	3/2	3	1	1	1	1	41							
9	9	52	52	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	42							
10	10	54	54	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	43	Gott-						
10	10	56	56	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	44	lo-						
10	10	58	58	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	45	noch						
10	10	54	54	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	46	6						
10	10	56	56	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	47							
11	11	60	60	4.0	0	0	Chord	3/2	1	1	1	1	1	48	sen,						
11	11	60	60	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	49	tritt						
11	11	62	62	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	50	auf						
11	11	64	64	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	51	den						
11	11	60	60	4.0	0	0	Chord	3/2	3	1	1	1	1	52	4						
11	11	64	64	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	53							
12	12	70	70	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	54	noch						
12	12	66	66	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	55	Weg						0
12	12	67	67	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	56							0
12	12	68	68	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	57							0
12	12	69	69	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	58							0
12	12	70	70	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	59							
12	12	66	66	4.0	0	0	Chord	3/2	3	1	1	1	1	60							
12	12	70	70	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	61							
13	13	72	72	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	62	tritt						
13	13	74	74	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	63	auf						
13	13	76	76	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	64	den						
13	13	72	72	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	65	der						
13	13	74	74	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	66	Sün-						
13	13	72	72	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	67							
13	13	74	74	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	68	4						
14	14	78	78	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	69	Weg						1
14	14	79	79	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	70							1
14	14	80	80	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	71							1
14	14	81	81	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	72							1
14	14	82	82	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	73							
14	14	78	78	4.0	0	0	Chord	3/2	2	1	1	1	1	74	der,						
14	14	82	82	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	75	noch						
14	14	78	78	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	76							
15	15	84	84	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	77	der						
15	15	86	86	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	78	Sün-						
15	15	84	84	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	79	tritt						
15	15	86	86	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	80	auf						
15	15	88	88	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	81	den						
15	15	84	84	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	82							
15	15	86	86	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	83	4						
16	16	90	90	4.0	0	0	Chord	3/2	1	1	1	1	1	84	der,						
16	16	94	94	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	85	noch						
16	16	90	90	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	86	Weg						2
16	16	91	91	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	87							2
16	16	92	92	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	88							2
16	16	93	93	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	89							2
16	16	94	94	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	90							
16	16	90	90	4.0	0	0	Chord	3/2	3	1	1	1	1	91							
16	16	94	94	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	92							
17	17	96	96	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	93	tritt						
17	17	98	98	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	94	auf						
17	17	100	100	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	95	den						
17	17	96	96	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	96	der						
17	17	98	98	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	97	Sün-						
17	17	96	96	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	98							
17	17	98	98	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	99	4						
18	18	102	102	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	100	Weg						3
18	18	103	103	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	101							3
18	18	104	104	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	102							3
18	18	105	105	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	103							3
18	18	106	106	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	104							
18	18	102	102	4.0	0	0	Chord	3/2	2	1	1	1	1	105	der,						
18	18	102	102	4.0	0	0	Chord	3/2	3	1	1	1	1	106							
18	18	106	106	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	107							
19	19	108	108	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	108	der						
19	19	110	110	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	109	Sün-						
19	19	112	112	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	110	noch						
19	19	108	108	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	111							
19	19	110	110	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	112							
20	20	114	114	4.0	0	0	Chord	3/2	1	1	1	1	1	113	der,						
20	20	114	114	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	114	si-						
20	20	114	114	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	115							
21	21	124	124	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	116	noch						
21	21	120	120	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	117	tzet						
21	21	120	120	4.0	0	0	Chord	3/2	3	1	1	1	1	118							
21	21	124	124	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	119							
22	22	126	126	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	120	si-						
22	22	126	126	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	121							
23	23	132	132	4.0	0	0	Chord	3/2	1	1	1	1	1	122	tzet						
23	23	134	134	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	123	da						
23	23	136	136	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	124	die						
23	23	132	132	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	125							
24	24	140	140	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	126	da						
24	24	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	127	die						
24	24	138	138	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	128	Spöt-						4
24	24	139	139	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	129							4
24	24	140	140	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	130							4
24	24	141	141	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	131							4
24	24	142	142	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	132							4
24	24	143	143	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	133							4
24	24	138	138	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	134							
24	24	140	140	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	135							
24	24	143	143	0.5	5/4	5/4	Chord	3/2	3	1	1/8	1/8	1	136							
24	24	287/2	287/2	0.5	11/8	11/8	Chord	3/2	3	1	1/8	1/8	1	137							
25	25	144	144	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	138	Spöt-						5
25	25	145	145	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	139							5
25	25	146	146	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	140							5
25	25	147	147	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	141							5
25	25	148	148	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	142							5
25	25	149	149	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	143							5
25	25	144	144	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	144							4
25	25	145	145	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	145							4
25	25	146	146	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	146							4
25	25	147	147	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	147							4
25	25	148	148	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	148							4
25	25	149	149	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	149							4
25	25	144	144	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	150							
26	26	150	150	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	151							5
26	26	151	151	1.0	1/4	1/4	Chord	3/2	1	1	1/4	1/4	1	152							5
26	26	152	152	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	153							5
26	26	153	153	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	154							5
26	26	154	154	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	155							5
26	26	155	155	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	156							5
26	26	150	150	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	157							4
26	26	151	151	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	158							4
26	26	152	152	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	159							4
26	26	153	153	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	160							4
26	26	154	154	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	161							4
26	26	155	155	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	162							4
26	26	150	150	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	163							
26	26	152	152	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	164							
26	26	155	155	0.5	5/4	5/4	Chord	3/2	3	1	1/8	1/8	1	165							
26	26	311/2	311/2	0.5	11/8	11/8	Chord	3/2	3	1	1/8	1/8	1	166							
27	27	156	156	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	167							5
27	27	159	159	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	168							5
27	27	319/2	319/2	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	169							5
27	27	160	160	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	170							
27	27	156	156	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	171							4
27	27	159	159	0.5	3/4	3/4	Chord	3/2	2	1	1/8	1/8	1	172							4
27	27	319/2	319/2	0.5	7/8	7/8	Chord	3/2	2	1	1/8	1/8	1	173							4
27	27	160	160	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	174	`						
27	27	156	156	3.0	0	0	Chord	3/2	3	1	3/4	1/2	3/2	175							
27	27	159	159	1.0	3/4	3/4	Chord	3/2	3	1	1/4	1/4	1	176							
27	27	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	177							
28	28	162	162	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	178	ter						
28	28	164	164	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	179	si-						
28	28	162	162	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	180	ter						
28	28	164	164	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	181	si-						
28	28	162	162	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	182							
28	28	164	164	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	183							
29	29	168	168	4.0	0	0	Chord	3/2	1	1	1	1	1	184	tzen,						
29	29	168	168	4.0	0	0	Chord	3/2	2	1	1	1	1	185	tzen,						
29	29	168	168	4.0	0	0	Chord	3/2	3	1	1	1	1	186							
30	30	174	174	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	187	son-						
30	30	176	176	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	188	dern						
30	30	178	178	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	189	hat						
30	30	174	174	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	190							
31	31	180	180	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	191	Lust						
31	31	182	182	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	192	zum						
31	31	184	184	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	193	Ge-						
31	31	180	180	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	194							
32	32	186	186	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	195	se-						
32	32	188	188	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	196	tze						
32	32	190	190	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	197	des						
32	32	186	186	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	198							
33	33	192	192	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	199	Herrn,						
33	33	192	192	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	200							
34	34	198	198	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	201	son-						
34	34	200	200	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	202	dern						
34	34	202	202	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	203	hat						
34	34	198	198	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	204							
35	35	204	204	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	205	Lust						
35	35	206	206	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	206	zum						
35	35	208	208	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	207	Ge-						
35	35	204	204	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	208							
36	36	210	210	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	209	se-						
36	36	212	212	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	210	tze						
36	36	214	214	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	211	des						
36	36	210	210	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	212							
37	37	216	216	4.0	0	0	Chord	3/2	2	1	1	1	1	213	Herrn,						
37	37	220	220	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	214	und						
37	37	216	216	4.0	0	0	Chord	3/2	3	1	1	1	1	215							
37	37	220	220	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	216							
38	38	222	222	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	217	son-						
38	38	224	224	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	218	dern						
38	38	226	226	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	219	hat						
38	38	222	222	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	220	re-						
38	38	224	224	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	221	det						
38	38	226	226	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	222	von						
38	38	222	222	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	223							
39	39	228	228	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	224	Lust						
39	39	230	230	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	225	zum						
39	39	232	232	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	226	Ge-						
39	39	228	228	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	227	sei-						
39	39	230	230	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	228	nem						
39	39	232	232	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	229	Ge-						
39	39	228	228	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	230							
40	40	234	234	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	231	se-						
40	40	236	236	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	232	tze						
40	40	238	238	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	233	des						
40	40	234	234	4.0	0	0	Chord	3/2	2	1	1	1	1	234	se-						
40	40	238	238	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	235	tze						
40	40	234	234	4.0	0	0	Chord	3/2	3	1	1	1	1	236	6						
40	40	238	238	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	237							
41	41	240	240	4.0	0	0	Chord	3/2	1	1	1	1	1	238	Herrn,						
41	41	244	244	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	239	und						
41	41	240	240	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	240	Tag						
41	41	242	242	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	241	und						
41	41	240	240	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	242							
41	41	242	242	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	243							
