mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
53	53	226	226	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	257								
54	54	228	228	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	258	cken,							
54	54	231	231	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	259	und							
54	54	463/2	463/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	260	zer-							
54	54	228	228	4.0	0	0	Chord	4/4	2	1	1	1	1	261								
55	55	232	232	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	262	schmet-							
55	55	465/2	465/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	263	terst							
55	55	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	264	der							
55	55	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	265	Gott-							
55	55	234	234	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	266	lo-							
55	55	235	235	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	267	sen							
55	55	232	232	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	268								
55	55	234	234	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	269								
55	55	235	235	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	270	6							
56	56	236	236	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	271	Zäh-							3
56	56	473/2	473/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	272								3
56	56	947/4	947/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	273								3
56	56	237	237	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	274								3
56	56	475/2	475/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	275								3
56	56	951/4	951/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	276								3
56	56	238	238	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	277								3
56	56	477/2	477/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	278								3
56	56	955/4	955/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	279								3
56	56	239	239	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	280								3
56	56	236	236	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	281								
56	56	238	238	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	282								4
56	56	239	239	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	283								4
57	57	240	240	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	284								3
57	57	241	241	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	285								
57	57	242	242	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	286	ne,							
57	57	240	240	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	287								
57	57	241	241	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	288								
57	57	242	242	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	289								
58	58	245	245	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	290	und							
58	58	491/2	491/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	291	zer-							
58	58	246	246	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	292	schmet-							
58	58	493/2	493/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	293	terst							
58	58	247	247	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	294	der							
58	58	495/2	495/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	295	Gott-							
58	58	244	244	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	296								
58	58	246	246	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	297								
59	59	248	248	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	298	lo-							
59	59	249	249	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	299	sen							
59	59	250	250	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	300	Zäh-							5
59	59	501/2	501/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	301								5
59	59	1003/4	1003/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	302								5
59	59	251	251	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	303								5
59	59	503/2	503/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	304								5
59	59	1007/4	1007/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	305								5
59	59	248	248	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	306								
59	59	249	249	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	307	6							
59	59	250	250	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	308								
60	60	252	252	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	309								5
60	60	505/2	505/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	310								5
60	60	1011/4	1011/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	311								5
60	60	253	253	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	312								5
60	60	255	255	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	313								
60	60	252	252	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	314								
60	60	253	253	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	315	4							
60	60	255	255	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	316								
61	61	256	256	4.0	0	0	Chord	4/4	1	1	1	1	1	317	ne.							
61	61	256	256	4.0	0	0	Chord	4/4	2	1	1	1	1	318								
62	62	262	262	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	319	Bei-							
62	62	264	264	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	320	dem							
62	62	260	260	4.0	0	0	Chord	3/2	2	1	1	1	1	321								
62	62	264	264	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	322								
63	63	266	266	4.0	0	0	Chord	3/2	1	1	1	1	1	323	Her-							
63	63	270	270	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	324	ren,							
63	63	266	266	4.0	0	0	Chord	3/2	2	1	1	1	1	325								
63	63	270	270	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	326								
64	64	274	274	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	327	bei-							
64	64	276	276	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	328	dem							
64	64	272	272	4.0	0	0	Chord	3/2	2	1	1	1	1	329								
64	64	276	276	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	330								
65	65	278	278	4.0	0	0	Chord	3/2	1	1	1	1	1	331	Her-							
65	65	282	282	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	332	ren							
65	65	278	278	4.0	0	0	Chord	3/2	2	1	1	1	1	333								
65	65	282	282	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	334								
66	66	284	284	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	335	fin-							
66	66	286	286	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	336	det							
66	66	288	288	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	337	man							
66	66	284	284	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	338								
66	66	286	286	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	339								
66	66	288	288	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	340								
67	67	290	290	4.0	0	0	Chord	3/2	1	1	1	1	1	341	Hül-							
67	67	294	294	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	342	fe,							
67	67	290	290	4.0	0	0	Chord	3/2	2	1	1	1	1	343								
67	67	294	294	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	344								
68	68	296	296	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	345	fin-							
68	68	298	298	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	346	det							
68	68	300	300	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	347	man							
68	68	296	296	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	348								
68	68	298	298	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	349								
68	68	300	300	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	350								
69	69	302	302	4.0	0	0	Chord	4/4	1	1	1	1	1	351	Hül-							
69	69	302	302	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	352	4							
69	69	304	304	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	353	3							
70	70	306	306	4.0	0	0	Chord	4/4	1	1	1	1	1	354	fe,							
70	70	306	306	4.0	0	0	Chord	4/4	2	1	1	1	1	355								
71	71	311	311	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	356	und							
71	71	312	312	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	357	dei-							
71	71	313	313	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	358	nen							
71	71	310	310	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	359								
71	71	312	312	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	360								
71	71	313	313	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	361								
72	72	314	314	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	362	Se-							
72	72	316	316	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	363	gen							
72	72	317	317	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	364	ü-							
72	72	314	314	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	365								
72	72	316	316	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	366								
72	72	317	317	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	367								
73	73	318	318	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	368								
73	73	637/2	637/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	369	ber							
73	73	319	319	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	370	dein							
73	73	320	320	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	371	Volk,							
73	73	318	318	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	372								
73	73	637/2	637/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	373								
73	73	319	319	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	374								
73	73	320	320	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	375								
74	74	322	322	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	376	Se-							
74	74	645/2	645/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	377								
74	74	1291/4	1291/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	378								
74	74	323	323	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	379								
74	74	647/2	647/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	380								
74	74	1295/4	1295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	381								
74	74	324	324	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	382								
74	74	649/2	649/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	383								
74	74	1299/4	1299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	384								
74	74	325	325	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	385								
74	74	651/2	651/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	386								
74	74	1303/4	1303/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	387								
74	74	322	322	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	388								
74	74	323	323	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	389								
74	74	324	324	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	390								
74	74	325	325	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	391								
75	75	326	326	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	392								6
75	75	653/2	653/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	393								6
75	75	1307/4	1307/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	394								6
75	75	327	327	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	395								6
75	75	655/2	655/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	396								6
75	75	1311/4	1311/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	397								6
75	75	328	328	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	398								6
75	75	657/2	657/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	399								6
75	75	1315/4	1315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	400								6
75	75	329	329	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	401								6
75	75	1319/4	1319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	402								6
75	75	326	326	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	403								
75	75	327	327	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	404								
75	75	328	328	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	405								
75	75	329	329	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	406								
76	76	330	330	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	407								
76	76	332	332	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	408	la,							
76	76	330	330	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	409	4							
76	76	331	331	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	410								
76	76	332	332	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	411								
77	77	335	335	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	412	und							
77	77	336	336	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	413	dei-							
77	77	337	337	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	414	nen							
77	77	334	334	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	415	6							
77	77	336	336	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	416								
77	77	337	337	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	417								
78	78	338	338	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	418	Se-							
78	78	340	340	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	419	gen							
78	78	341	341	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	420	u-							
78	78	338	338	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	421	7							
78	78	339	339	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	422	6							
78	78	340	340	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	423								
78	78	341	341	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	424								
79	79	342	342	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	425								
79	79	685/2	685/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	426	ber							
79	79	343	343	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	427	dein							
79	79	344	344	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	428	Volk,							
79	79	342	342	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	429								
79	79	685/2	685/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	430								
79	79	343	343	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	431								
79	79	344	344	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	432								
80	80	346	346	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	433	Se-							
80	80	693/2	693/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	434								
80	80	1387/4	1387/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	435								
80	80	347	347	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	436								
80	80	695/2	695/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	437								
80	80	1391/4	1391/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	438								
80	80	348	348	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	439								
80	80	697/2	697/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	440								
80	80	1395/4	1395/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	441								
80	80	349	349	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	442								
80	80	699/2	699/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	443								
80	80	1399/4	1399/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	444								
80	80	346	346	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	445								
80	80	347	347	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	446								
80	80	348	348	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	447								
80	80	349	349	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	448								
81	81	350	350	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	449								7
81	81	701/2	701/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	450								7
81	81	1403/4	1403/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	451								7
81	81	351	351	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	452								7
81	81	703/2	703/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	453								7
81	81	1407/4	1407/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	454								7
81	81	352	352	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	455								7
81	81	705/2	705/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	456								7
81	81	1411/4	1411/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	457								7
81	81	353	353	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	458								7
81	81	1413/4	1413/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	459								7
81	81	707/2	707/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	460								7
81	81	1415/4	1415/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	461								7
81	81	350	350	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	462								
81	81	351	351	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	463								
81	81	352	352	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	464								
81	81	353	353	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	465								
82	82	354	354	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	466								
82	82	355	355	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	467	la,							
82	82	356	356	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	468	Se-							8
82	82	713/2	713/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	469								8
82	82	1427/4	1427/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	470								8
82	82	357	357	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	471								8
82	82	715/2	715/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	472								8
82	82	1431/4	1431/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	473								8
82	82	354	354	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	474								
82	82	356	356	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	475								
82	82	357	357	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	476								
83	83	358	358	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	477								8
83	83	717/2	717/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	478								8
83	83	1435/4	1435/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	479								8
83	83	359	359	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	480								8
83	83	719/2	719/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	481								8
83	83	1439/4	1439/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	482								8
83	83	360	360	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	483								8
83	83	1443/4	1443/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	484								8
83	83	361	361	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	485								8
83	83	1447/4	1447/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	486								8
83	83	358	358	0.0	0	0	StaffText	4/4	2	1	0					Kieme geistliche Konzerte. 2/5						
83	83	358	358	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	487								
83	83	359	359	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	488								
83	83	360	360	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	489								
84	84	362	362	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	490								8
84	84	727/2	727/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	491								8
84	84	1455/4	1455/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	492								8
84	84	364	364	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	493								8
84	84	1459/4	1459/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	494								8
84	84	365	365	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	495								8
84	84	1463/4	1463/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	496								8
84	84	362	362	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	497								
84	84	364	364	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	498								
84	84	365	365	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	499	6							
85	85	366	366	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	500								8
85	85	368	368	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	501								
85	85	366	366	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	502	4							
85	85	368	368	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	503								
86	86	370	370	4.0	0	0	Chord	4/4	1	1	1	1	1	504	la.							
86	86	370	370	4.0	0	0	Chord	4/4	2	1	1	1	1	505								
