mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=100	100.0	𝅘𝅥	100.0	0.0	
1	1	0	0	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	0	Wer								
1	1	2	2	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1	will								
1	1	3	3	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2	uns								
1	1	0	0	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	3									
1	1	2	2	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	4									
1	1	3	3	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	5									
2	2	4	4	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	6	schei-								0
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	7									0
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	8									
2	2	4	4	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	9									
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	10									
2	2	6	6	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	11									
3	3	8	8	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	12	den								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	13	von								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	14	der								
3	3	8	8	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	15									
3	3	10	10	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	16									
3	3	11	11	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	17									
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	18	Lie-								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	19	be								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	20	Got-								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	21	Trüb-								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	22	Trüb-								
4	4	12	12	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	23									
4	4	13	13	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	24									
4	4	14	14	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	25									
5	5	16	16	4.0	0	0	Chord	4/4	1	1	1	1	1	26	tes?								
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	27									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	28	sal								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	29	o-								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	30	der								
5	5	16	16	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	31									
5	5	17	17	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	32	sal								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	33	o-								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	34	der								
5	5	18	18	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	35	Trüb-								
5	5	16	16	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	36	6	4							
5	5	17	17	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	37	5								
5	5	18	18	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	38									
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	39	Trüb-								
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	40	Angst,								
6	6	20	20	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	41	Angst,								
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	42	o-								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	43	der								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	44	Ver-								
6	6	20	20	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	45									
6	6	21	21	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	46	sal								
6	6	22	22	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	47	o-								
6	6	23	23	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	48	der								
6	6	20	20	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	49									
6	6	21	21	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	50									
6	6	22	22	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	51									
6	6	23	23	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	52									
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	53									
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	54	sal								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55	o-								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	56	der								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	57	o-								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	58	der								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	59	Ver-								
7	7	24	24	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	60	fol-								
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	61	gung?								
7	7	24	24	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	62	Angst,								
7	7	24	24	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	63									
7	7	27	27	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	64									
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	65	Angst,								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	66	o-								
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	67	der								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	68	Ver-								
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	69	fol-								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	70	gung?								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	71	o-								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	72	der								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	73	Ver-								
8	8	30	30	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	74	fol-								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	75									
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	76									
8	8	63/2	63/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	77									
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	78									
8	8	28	28	4.0	0	0	Chord	4/4	5	1	1	1	1	79									
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	80	fol-								
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	81									
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	82									
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	83									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	84									
9	9	34	34	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	85									
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	86									
9	9	35	35	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	87									
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	88									
9	9	32	32	0.75	0	0	Chord	4/4	4	1	3/16	1/8	3/2	89									
9	9	131/4	131/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	90									
9	9	33	33	0.75	1/4	1/4	Chord	4/4	4	1	3/16	1/8	3/2	91									
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	92									
9	9	34	34	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	93									
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	94									
9	9	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	95									
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	96									
9	9	32	32	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	97									
9	9	34	34	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	98	6								
10	10	36	36	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	99									
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	100									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	101									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	102									
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	103									
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	104									
10	10	39	39	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	105									
10	10	157/4	157/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	106									
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	107									
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	108									
10	10	36	36	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	109									
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	110									
10	10	37	37	0.25	1/4	1/4	Chord	4/4	4	1	1/16	1/16	1	111									
10	10	149/4	149/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16	1/16	1	112									
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	113									
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	114									
10	10	38	38	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	115									
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	116									
10	10	39	39	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	117									
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	118									
10	10	36	36	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	119	5								
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	120									
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	121									1
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	122									1
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	123									1
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	124									1
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	125									1
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	126									1
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	127									1
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128									1
11	11	40	40	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	129									2
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	130									2
11	11	41	41	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	131									2
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	132									2
11	11	42	42	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	133									2
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	134									2
11	11	43	43	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	135									2
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	136									2
11	11	40	40	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	137									
11	11	43	43	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	138									
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	139									1
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	140									
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	141	gung?								
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	142									
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	143	gung?								
12	12	44	44	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	144	4								
12	12	45	45	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	145	3								
12	12	46	46	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	146									
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	147	Wer								
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	148	will								
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	149	uns								
13	13	48	48	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	150									
13	13	50	50	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	151									
13	13	51	51	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	152									
14	14	52	52	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	153	schei-								3
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	154									3
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155									
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	156	Wer								
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	157	will								
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	158	uns								
14	14	52	52	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	159									
14	14	54	54	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	160	5								
14	14	55	55	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	161	6								
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	162	den,								
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	163	wer								
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	164	will								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	165	uns								
15	15	56	56	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	166	schei-								4
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	167									4
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	168									
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	169	Wer								
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	170	will								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	171	uns								
15	15	56	56	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	172									
15	15	58	58	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	173									
15	15	59	59	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	174									
16	16	60	60	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	175	schei-								5
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	176									5
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	177									
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	178	den,								
16	16	61	61	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	179	schei-								6
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	180									
16	16	60	60	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	181	schei-								7
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	182									7
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	183									
16	16	60	60	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	184									
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	185									
16	16	62	62	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	186									
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	187	den,								
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	188	von								
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	189	der								
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	190	den,								
17	17	66	66	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	191	von								
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	192	der								
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	193	den,								
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	194	von								
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	195	der								
17	17	64	64	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	196									
17	17	66	66	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	197									
17	17	67	67	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	198									
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	199	Lie-								
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	200	be								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	201	Got-								
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	202	Lie-								
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	203	be								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	204	Got-								
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	205	Lie-								
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	206	be								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	207	Got-								
18	18	68	68	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	208									
18	18	69	69	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	209									
18	18	70	70	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	210									
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	211	Trüb-								
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	212	tes?								
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	213	tes?								
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	214	tes?								
19	19	72	72	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	215									
19	19	74	74	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	216									
19	19	75	75	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	217									
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	218									
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	219	sal,								
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	220	o-								
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	221	der								
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	222	Trüb-								
20	20	76	76	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	223									
20	20	77	77	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	224	6								
20	20	78	78	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	225									
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1	1	1	226	Angst,								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	227	Trüb-								
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	228	Trüb-								
21	21	80	80	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	229									
21	21	81	81	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	230	sal								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	231	o-								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	232	der								
21	21	80	80	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	233									
21	21	81	81	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	234	6								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	235									
21	21	83	83	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	236									
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	237	o-								
22	22	87	87	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	238	der								
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	239	Ver-								
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	240									
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	241	sal								
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	242	o-								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	243	der								
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	244									
22	22	85	85	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	245	sal								
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	246	o-								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	247	der								
22	22	84	84	4.0	0	0	Chord	4/4	4	1	1	1	1	248	Angst,								
22	22	84	84	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	249	6								
22	22	85	85	3.0	1/4	1/4	Chord	4/4	5	1	3/4	1/2	3/2	250	5								
23	23	88	88	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	251	fol-								8
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	252									8
23	23	89	89	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	253									8
23	23	179/2	179/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	254									8
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	255									8
23	23	90	90	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	256									8
23	23	363/4	363/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	257									8
23	23	91	91	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	258									8
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	259									8
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	260	Angst,								
